Time_open,Type,Size,Symbol,Price_open,S/L,T/P,Time_close,Price_close,Swap,Profit,Comment,
2021/03/31 12:00:14,sell,0.01,gbpusd_M15,1.37986,1.38092,1.37825,2021/03/31 12:11:11,1.38092,0,-1.06,Me senti relajado,
2021/03/31 12:31:33,buy,0.03,usdjpy_M15,110.657,110.53,110.71,2021/03/31 13:10:36,110.71,0,1.44,senti control,
2021/03/31 12:33:46,sell,0.03,gpbusd_M5,1.37972,1.38072,1.37864,2021/03/31 13:24:21,1.37864,0,3.24,sentí control,
2021/03/31 16:11:22,sell,0.03,usdjpy_M15,110.663,110.822,110.56,2021/03/31 18:08:40,110.822,0,-4.3,Senti relajado,
2021/03/31 19:56:49,buy,0.03,usdchf_M30,0.94478,0.94357,0.94533,2021/03/31 11:23:01,0.94533,0,1.75,Senti control,
2021/03/31 19:59:07,sell,0.01,xauusd_H1,1706.72,1711.98,1696.79,2021/03/31 21:04:53,1711.98,0,-5.26,Senti control,
2021/04/01 10:01:15,sell,0.01,usdjpy_H1,110.592,110.749,110.368,2021/04/01 08:13:16,110.749,-0.04,-1.42,Sentí control,
2021/04/01 10:11:21,buy,0.02,xageur_H1,21.04,20.87,21.22,2021/04/04 17:02:57,21.22,-0.64,21.17,Senti control,
2021/04/01 14:01:22,sell,0.01,us500_m1_H1,4000.5,4004.5,3992.75,2021/04/01 14:48:26,4004.5,0,-2,Senti control,
2021/04/01 18:58:40,buy,0.02,usdchf_H1,0.94233,0.94284,0.94084,2021/04/01 03:24:03,0.94084,0,-3.17,Senti control,
2021/04/02 10:06:28,buy,0.02,usdchf_H1,0.94309,0.94114,0.94448,2021/04/02 13:01:11,0.94114,0,-4.14,Sentí control,
2021/04/02 10:14:58,sell,0.01,gbpusd_M30,1.38227,1.38447,1.37995,2021/04/04 16:03:32,1.38447,-0.03,-2.2,Senti muy relajado,
2021/04/02 10:25:34,sell,0.01,usdcad_M15,1.25608,1.25739,1.25537,2021/04/02 10:56:22,1.25739,0,-1.04,Me senti con la cabeza fria,
2021/04/05 09:07:38,sell,0.02,gbpusd_M5,1.39001,1.39051,1.38901,2021/04/05 09:31:35,1.39051,0,-1,Me senti con la cabeza fría,
2021/04/05 09:16:18,buy,0.02,usdjpy_M5,110.065,109.98,110.198,2021/04/05 09:31:38,109.98,0,-1.55,Cabeza fría,
2021/04/05 09:41:12,sell,0.02,eurusd_M5,1.1806,1.18155,1.17942,2021/04/05 11:21:44,1.18155,0,-1.9,Cabeza fría,
2021/04/05 09:45:19,sell,0.03,gbpusd_M15,1.38985,1.3907,1.38787,2021/04/05 10:17:13,1.3907,0,-2.55,Cabeza fría,
2021/04/05 09:46:27,buy,0.03,usdjpy_M15,110.068,109.929,110.254,2021/04/05 19:38:12,110.254,0,5.06,Cabeza fría,
2021/04/05 08:45:42,buy,0.04,eurjyp_M15,129.964,129.78,130.158,2021/04/06 09:31:04,130.158,0,7.06,Cabeza fría,
2021/04/05 09:00:42,buy,0.05,usdjpy_M15,109.835,109.642,110.136,2021/04/06 20:06:29,109.642,-0.11,-8.66,Cabeza fría,
2021/04/06 18:41:04,sell,0.05,eurgbp_H1,0.85851,0.85625,0.85625,2021/04/06 00:47:08,0.85625,0,-7.8,Cabeza fría,
2021/04/06 18:45:20,buy,0.05,usdchf_H1,0.93092,0.92945,0.93377,2021/04/07 01:05:01,0.92945,0,-7.91,Cabeza fría,
2021/04/06 18:55:55,sell,0.05,eurusd_H1,1.18724,1.18829,1.18559,2021/04/07 01:35:38,1.18829,0,-5.25,Cabeza fría,
2021/04/07 08:32:42,buy,0.05,gpbusd_M15,1.37577,1.37437,1.37819,2021/04/07 08:39:33,1.37437,0,-7,Cabeza fría,
2021/04/07 08:35:56,buy,0.04,usdchf_H1,0.92873,0.92735,0.9308,2021/04/07 09:27:47,0.92735,0,-5.95,Realado,
2021/04/07 08:41:28,buy,0.01,nat.gas_k1_H1,2.502,2.448,2.547,2021/04/07 09:27:49,2.547,0,14.65,Realajado y Cabeza fria,
2021/04/07 09:15:38,buy,0.05,gbpusd_M15,1.37456,1.37243,1.37749,2021/04/07 09:38:29,2.525,0,2.3,Relajado y Cabeza fria,
2021/04/07 09:47:50,buy,0.07,gbpusd_M15,1.37874,1.37673,1.38091,2021/04/07 10:30:34,1.37673,0,-14.07,Cabeza fría,
2021/04/07 10:02:12,buy,0.01,us30_m1_H1,33347,33284,33427,2021/04/07 10:27:24,33284,0,-3.15,Cabeza fría,
2021/04/07 10:04:39,buy,0.01,us500_m1_H1,4071.75,4060.25,4082.5,2021/04/07 10:40:07,4060.25,0,-5.75,Cabeza fria,
2021/04/07 10:06:15,buy,0.01,us100_m1_H1,13628.5,13507.25,13761,2021/04/07 18:33:45,13634.25,-0.12,1.15,Cabeza fria,
2021/04/07 10:15:16,buy,0.05,usdjpy_M15,109.66,109.574,109.574,2021/04/07 12:48:32,109.746,0,3.92,Realajado y Cabeza fria,
2021/04/07 13:31:22,buy,0.05,nzdusd_M15,0.70135,0.7004,0.70355,2021/04/07 14:00:00,0.7004,0,-4.75,Relajado,
2021/04/07 17:00:36,sell ,0.07,eurgbp_M15,0.86391,0.86536,0.86181,2021/04/08 03:47:33,0.86536,0,-13.93,Relajado,
2021/04/07 20:19.51,sell,0.01,xauusd_H1,1733.56,1735.7,1730.97,2021/04/07 20:28:10,1735.7,0,-2.14,Relajado,
2021/04/07 20:09:45,sell,0.08,usdjpy_M15,109.74,109.817,109.655,2021/04/08 00:40:39,109.655,0,6.2,Relajado y Cabeza fria,
2021/04/08 09:00:11,buy,0.08,eurjpy_M30,129.827,129.618,130.068,2021/04/08 10:05:28,130.068,0,17.65,Cabeza fría,
2021/04/08 14:15:43,sell,0.03,eurusd_M15,1.1912,1.192,1.1902,2021/04/08 16:09:24,1.192,-0.06,-2.4,Cabeza fría ,
2021/04/08 14:38:55,buy,0.03,usdjpy_M30,109.32,109.156,109.491,2021/04/09 02:30:35,109.491,-0.06,4.69,Cabeza fría,
2021/04/08 17:52:35,buy,0.01,us500_m1_H1,4096,4087.75,4106,2021/04/09 00:45:11,4087.75,0,-4.13,Cabeza fría,
2021/04/08 18:06:09,sell,0.01,xauusd_M30,1754.57,1757.84,1749.4,2021/04/08 20:26:53,1757.84,0,-3.27,Cabeza fría,
2021/04/08 18:16:29,buy,0.01,eurusd_M15,1.19186,1.19085,1.19293,2021/04/08 20:42:33,1.19085,0,-1.01,Cabeza fria,
2021/04/08 18:19:36,buy,0.01,gbpusd_M15,1.37389,1.37269,1.37524,2021/04/09 00:11:47,1.37269,0,-1.2,Cabeza fria,
2021/04/09 09:51:07,buy,0.01,eurjpy_M30,130.373,130.28,130.482,2021/04/09 09:56:20,130.28,0,-0.85,Cabeza fria,
2021/04/09 09:49:05,sell,0.03,usdjpy_M30,109.596,109.777,109.366,2021/04/12 04:00:32,109.823,-0.14,-6.2,Cabeza fría,
2021/04/09 10:02:24,buy,0.01,usdchf_M5,0.92535,0.92424,0.92649,2021/04/09 12:31:21,0.92424,0,-1.2,Cabeza fría,
2021/04/12 08:43:44,sell,0.05,gbpusd_M30,1.37511,1.37788,1.37207,2021/04/13 02:27:47,1.37788,-0.15,-7.05,Cabeza fria,
2021/04/12 08:49:55,buy,0.05,eurgbp_M30,0.86652,0.86537,0.86853,2021/04/12 18:53:04,0.86537,-0.27,-7.9,Cabeza fría,
2021/04/13 08:36:24,sell,0.05,usdcad_M30,1.25613,1.25805,1.25403,2021/04/13 10:30:18,1.25403,0,8.37,Cabeza fría,
2021/04/13 08:43:58,buy,0.01,xaueur_H1,1464.12,1455.37,1472.68,2021/04/14 00:30:02,1455.37,-0.32,-10.47,Cabeza fría,
2021/04/13 08:47:23,buy,0.01,nat_gas_k1_H1,2.622,2.571,2.692,2021/04/14 08:47:36,2.638,-0.37,1.6,Cabeza fría,
2021/04/17 09:00:25,sell,0.01,us100_m1_H1,13966.25,14031.5,13898.25,2021/04/14 10:05:19,13898.25,0,13.6,Cabeza friía,
2021/04/17 09:03:21,sell,0.01,xaueur_H1,1451.72,1458.6,1442.9,2021/04/15 02:32:10,1458.6,0.68,-8.24,Cabeza fría,
2021/04/15 09:57:13,buy,0.03,usdjpy_M5,108.727,108.632,108.812,2021/04/15 13:08:21,108.632,0,-2.62,Relajado y Cabeza fría,
2021/04/15 10:16:19,buy,0.03,nat_gas_k1_H1,2.657,2.63,2.695,2021/04/16 05:27:25,2.695,-1.11,11.4,Relajado y Cabeza fría ,
2021/04/16 09:00:07,buy,0.04,usdcad_M30,1.25158,1.24999,1.25377,2021/04/16 09:30:32,1.24999,0,-5.09,Relajado y Cabeza fría,
2021/04/19 09:41:13,sell,0.05,nzdusd_M30,0.71815,0.71945,0.71525,2021/04/19 19:06:41,0.71945,-0.15,-6.5,Relajado y Cabeza fría,
2021/04/19 09:49:32,sell,0.05,audusd_M30,0.77617,0.77781,0.77396,2021/04/19 20:32:06,0.77781,-0.14,-8.2,Relajado y Cabeza fría,
2021/04/20 12:46:10,buy,0.05,usdjpy_M15,108.153,108.041,108.336,2021/04/20 14:54:48,108.041,0,-5.18,Cabeza fría,
2021/04/20 13:15:22,buy,0.01,us500_m1_M15,4124,4115,4138,2021/04/20 13:33:55,4115,0,-4.5,Cabeza fría,
2021/04/20 13:16:50,sell,0.01,xauusd_M15,1777.69,1779.81,1774.67,2021/04/20 17:00:02,1779.81,0.03,-2.12,Cabeza fría,
2021/04/21 09:44:55,buy,0.02,us500_m1_M30,4142.25,4132,4161.75,2021/04/21 11:44:17,4150,0,7.15,Cabeza fría,
2021/04/21 10:01:23,sell,0.05,usdcad__M30,1.24811,1.25084,1.24235,2021/04/21 11:36:36,1.24235,-0.56,-11.63,Cabeza fría,
2021/04/21 11:48:38,buy,0.02,eurgbp_H4,0.86399,0.86079,0.86819,2021/04/22 07:09:41,0.86819,-0.33,11.66,Cabeza fría,
2021/04/21 12:02:19,sell,0.02,eurusd_M30,1.20264,1.20351,1.20103,2021/04/21 14:31:51,1.20351,0,-1.74,Cabeza fria,
2021/04/22 09:01:04,sell,0.05,eurusd_M30,1.20262,1.20425,1.2008,2021/04/22 09:18:15,1.20091,0,8.55,Cabeza fría,
2021/04/22 09:14:51,buy,0.01,xauusd_M15,1786.23,1782.72,1790.23,2021/04/22 09:45:22,1786.35,0,0.12,Cabeza fria,
2021/04/22 09:24:15,sell,0.02,eurgbp_H1,0.86769,0.87028,0.86577,2021/04/22 12:18:41,0.86807,0,-1.06,Cabeza fría,
2021/04/22 12:30:28,sell,0.04,usdchf_M15,0.91837,0.91908,0.91743,2021/04/22 14:54:03,0.86807,0,3.36,Cabeza fría,
2021/04/22 15:03:15,buy,0.04,eurusd_H1,1.20165,1.20004,1.20308,2021/04/23 01:50:24,1.20308,-0.24,5.72,Cabeza fria,
2021/04/23 10:08:36,buy,0.04,eurgbp_H1,0.87063,0.86846,0.87321,2021/04/23 14:21:30,0.87104,0,2.28,Cabeza fria,
2021/04/26 09:35:18,sell,0.04,usdchf_M15,0.91458,0.91557,0.91345,2021/04/26 13:07:36,0.91446,0,0.52,Cabeza fria,
2021/04/26 09:45:03,buy,0.04,eurhpy_M15,130.383,130.275,130.503,2021/04/26 09:57:36,130.503,0,4.44,Cabeza fria,
2021/04/26 10:00:24,buy,0.01,wticash_M30,61.65,61,62.53,2021/04/26 13:08:17,62.05,0,4,Cabeza fria,
2021/04/27 08:24:06,sell,0.04,gbpusd_M15,1.38932,1.39065,1.38742,2021/04/27 09:04:31,1.39065,0,-5.32,Cabeza fria,
2021/04/27 08:30:55,buy,0.04,usdchf_M15,0.91444,0.91317,0.91604,2021/04/27 09:15:34,0.91317,0,-5.56,Cabeza fría,
2021/04/27 17:38:48,sell,0.02,wticash_M15,62.97,63.16,62.66,2021/04/27 21:51:13,108.883,0,6.2,Cabeza fría,
2021/04/28 21:30:28,buy,0.04,usdjpy_M15,108.812,108.883,108.74,2021/04/28 21:51:13,108.883,0,-3.26,Cabeza fria,
2021/04/28 08:11:54,buy,0.04,audusd_H1,0.77474,0.77365,0.77617,2021/04/28 09:10:27,0.77617,0,5.72,Cabeza fria,
2021/04/28 12:55:43,sell,0.04,eurjpy_M15,131.56,131.63,131.472,2021/04/28 13:00:03,131.63,0,-2.57,Cabeza fría,
2021/04/28 14:01:17,sell,0.03,wticash_M30,63.62,63.96,63.22,2021/04/29 19:56:27,63.96,-0.45,-10.2,Cabeza fria,
2021/04/29 09:51:55,sell,0.04,eurusd_H4,1.21126,1.21363,1.2075,2021/04/30 08:51:04,1.2075,-0.08,15.04,Cabeza fría,
2021/04/30 08:58:16,sell,0.04,eurjpy__H4,131.632,131.972,130.965,2021/05/02 16:00:08,131.618,-0.11,0.52,Cabeza fría,
2021/05/02 18:39:39,buy,0.04,gbpusd_M30,1.38202,1.38053,1.38523,2021/05/03 01:02:00,1.38053,0,-5.96,Cabeza fría,
2021/05/03 08:25:19,buy,0.04,usdcad_H4,1.22921,1.22591,1.23536,2021/05/05 08:36:10,1.22739,0,-5.93,Cabeza fria,
2021/05/04 09:36:13,buy,0.04,nzdusd_H4,0.71478,0.71343,0.71723,2021/05/04 10:11:34,0.71343,0,-5.4,Cabeza fria,
2021/05/05 09:20:55,sell,0.02,us30_m1_H1,33954,34140,33794,2021/05/05 10:41:23,34140,0,-18.6,Cabeza fría,
2021/05/05 09:49:05,sell,0.01,wticash_H1,65.8,66.79,64.77,2021/05/05 15:39:31,65.3,0,5,Cabeza fria,
2021/05/06 09:55:32,sell,1,eu50cash_H1,3983.6,4024,3936.5,2021/05/06 02:00:01,4025,-0.93,-49.91,Cabeza fria,
2021/05/06 14:35:25,buy,0.04,nzdusd_H1,0.72353,0.71951,0.7264,2021/05/07 07:37:40,0.7264,-0.11,11.48,Cabeza fria,
2021/05/06 13:23:48,buy,0.03,eurusd_H4,1.20607,1.19772,1.21794,2021/05/07 08:03:06,1.21253,-0.18,19.38,Cabeza fria,
2021/05/07 09:00:35,buy,0.05,gbpusd_H1,1.39455,1.38735,1.40066,2021/05/10 02:09:02,1.40066,-0.24,30.55,Cabeza fría,
2021/05/07 09:27:32,sell,1,inditex,30.65,31.36,28.95,2021/05/10 08:43:31,31.23,0,-0.71,Cabeza fría,
2021/05/07 09:33:45,buy,0.05,nzdusd_H1,0.72671,0.71981,0.73128,2021/05/09 18:01:57,0.72861,-0.14,9.5,Cabeza fria,
2021/05/07 09:42:07,buy,0.05,eurchf_H1,1.09609,1.09164,1.1017,2021/05/10 08:44:49,1.09449,-0.13,-8.89,Cabeza fria,
2021/05/10 09:01:08,sell,0.05,gbpusd_H1,1.41101,1.41644,1.40497,2021/05/12 07:40:40,154085,-0.22,-18.82,Cabeza fría,
2021/05/10 16:58:24,sell,0.05,gbpjpy_H1,153.674,154.085,152.711,2021/05/11 08:37:45,1.21052,0,-3.44,Cabeza fria,
2021/05/11 08:20:27,buy,0.04,usdcad_H4,1.21156,1.2069,1.2177,2021/05/12 07:30:03,0.9072,-0.01,21.27,Cabeza fria,
2021/05/12 09:01:18,buy,0.05,usdjpy_H1,109.316,108.435,110.254,2021/05/27 10:50:47,109.824,-1.84,23.13,Cabeza fria,
2021/05/12 15:24:35,sell,0.02,xauusd_H4,1815.5,1843.95,1789.76,2021/05/14 14:59:48,1843.95,-0.24,-56.9,Cabeza fria,
2021/05/12 15:56:02,buy,0.05,eurjpy_H1,132.461,131.779,133.194,2021/05/17 20:44:26,132.771,-1.08,14.21,Cabeza fria,
2021/05/10 09:01:08,sell,0.05,gbpusd_H1,1.41101,1.41644,1.40497,2021/05/11 11:39:32,1.41644,-0.15,-27.15,Cabeza fría,
2021/05/14 08:37:24,buy,0.02,audusd_M30,0.77604,0.77252,0.78051,2021/05/17 20:44:19,0.77868,-0.24,5.28,Cabeza fria,
2021/05/17 10:53:49,buy,0.01,xauusd_H1,1866.9,1841.75,1897.24,2021/05/17 20:44:05,1872.68,-0.1,5.78,Cabeza fría,
2021/05/18 08:15:24,sell,0.01,us30_m1_H1,34248,34330,34154,2021/05/18 08:45:11,34330,0,-4.1,Cabeza fría,
2021/05/18 08:18:28,sell,0.02,wticash_H1,66.14,67.09,64.97,2021/05/18 11;01:34,64.97,0,23.4,Cabeza fria,
2021/05/18 09:00:09,sell,0.02,audusd_M30,0.77904,0.78096,0.77696,2021/05/19 16:16:15,0.78096,0,-0.05,Cabeza fría,
2021/05/19 11:03:53,buy,0.03,us100_m1_H1,13122,12999.25,13256,2021/05/19 11:06:00,13127,0,3,Cabeza fria,
2021/05/19 11:06:22,buy,0.01,us100_m1_H1,13129.75,12996.75,13253.25,2021/05/19 02:35:19,13253.25,-0.12,24.7,Cabeza fría,
2021/05/19 12:00:12,buy,0.03,nzdusd_M30,0.7196,0.71687,0.72249,2021/05/19 13:05:33,0.71665,0,-8.55,Cabeza fria,
2021/05/19 12:01:38,buy,0.01,ukoil_n1_M30,66.84,65.19,68.54,2021/05/20 04:46:40,65.19,-0.27,-16.5,Cabeza fria,
2021/05/19 14:46:08,buy,0.01,wticash_M30,63.38,62.84,64.47,2021/05/20 03:44:38,62.84,-0.75,-5.4,Cabeza fria,
2021/05/20 10:23:00,sell,0.03,usdcad_H1,1.20627,1.20768,1.20383,2021/05/20 14:38:41,1.20533,0,2.34,Cabeza fría,
2021/05/20 11:00:26,buy,0.02,ukoil_n1_H1,66.41,65.38,67.93,2021/05/20 09:16:56,65.38,0,-20.6,Cabeza fría,
2021/05/20 13:00:11,sell ,0.01,wticash_H1,61.84,62.47,60.9,2021/05/21 04:07:38,62.47,-0.19,-6.3,Cabeza fria,
2021/05/20 14:48:23,sell,0.02,eurchf_M30,1.0976,1.09943,1.09554,2021/05/21 06:12:43,1.09554,-0.08,4.59,Cabeza fria,
2021/05/20 15:00:40,buy,0.01,nat_gas_m1_M30,2.947,2.914,3.015,2021/05/21 07:32:57,2.914,-0.37,-3.3,Cabeza fria,
2021/05/31 09:36:21,buy,0.01,nzdusd_H1,0.72713,0.72435,0.73049,2021/06/02 00:04:04,0.72435,-0.06,-2.78,Cabeza fria,
2021/05/31 09:42:06,buy,0.01,audusd_H1,0.77375,0.76962,0.778835,2021/06/03 07:57:33,0.76962,-0.3,-4.13,Cabeza fria,
2021/05/31 09:47:56,buy,0.01,eurchf_H1,1.09909,1.09584,1.10247,2021/06/01 11:02:02,1.09584,-0.03,-3.63,Cabeza fria,
2021/06/07 21:11:43,sell,0.01,xauusd_H1,1898.77,1904.57,1888.16,2021/06/08 08:54:38,1888.16,0,10.61,Cabeza fria,
2021/06/08 12:20:20,buy,0.01,eurchf_H1,1.09223,1.09064,1.09439,2021/06/09 08:32:23,1.09064,-0.03,-1.78,Cabeza fria,
2021/06/08 09:31:54,buy,0.02,eurjpy_H1,133.405,133.08,133.679,2021/06/09 13:37:15,133439,-0.07,0.62,Cabeza fría,
2021/06/08 12:48:00,sell,0.01,nat_gas_k1_H1,3.147,3.208,3.082,2021/06/10 07:26:00,3.208,-0.2,-6.1,Cabeza fria,
2021/05/25 02:05:03,buy,0.01,eurusd_H4,1.22626,1.1937,1.26025,2021/06/17 03:54:23,1.1937,-1.5,-32.56,Cabeza fria,
2021/06/09 19:51:32,sell ,0.02,audusd_H1,0.77223,0.77565,0.76907,2021/06/10 08:00:20,0.77565,0,-6.84,Cabeza fria,
2021/06/08 10:20:20,buy,0.01,eurchf_H1,1.09223,1.09064,1.09439,2021/06/09 06:32:23,1.09064,-0.03,-1.78,Cabeza fria,
2021/06/09 08:43:37,sell,0.02,nzdusd_H1,0.7178,0.72168,0.71392,2021/06/11 07:06:21,0.71392,-0.24,7.76,Cabeza fria,
2021/06/09 09:00:16,sell,0.02,usdjpy_H1,109.607,109.677,109.424,2021/06/09 13:59:57,109.677,0,-1.28,Cabeza fria,
2021/06/11 09:30:38,sell,0.03,usdjpy_H1,109.704,109.865,109.484,2021/06/14 08:33:08,109.865,-0.14,-4.4,Cabeza fria,
2021/06/11 11:31:58,sell,0.03,eurjpy_H1,132.711,133.024,132.362,2021/06/14 07:37:15,133.024,-0.08,0,Cabeza fria,
2021/06/11 11:34:30,sell,0.03,usdchf_H1,0.89923,0.90022,0.89711,2021/06/14 13:48:23,0.90022,-0.23,-3.3,Cabeza fria,
2021/06/11 11:35:58,buy,0.02,eurgbp_H1,0.85774,0.85644,0.85926,2021/06/14 16:02:04,0.85926,-0.11,4.29,Cabeza fria,
2021/06/11 11:38:03,buy,0.02,nzdusd_H1,0.71265,0.71102,0.71567,2021/06/15 00:30:47,0.71567,-0.1,6.04,Cabeza fria,
2021/06/11 11:40:01,buy,0.02,audusd_H1,0.76983,0.76837,0.77195,2021/06/14 05:52:10,0.77195,-0.12,4.24,Cabeza fria,
2021/06/11 11:42:37,buy,0.01,xauusd_H1,1879.75,1874.26,1887.5,2021/06/14 17:55:07,1874.17,-0.1,-5.58,Cabeza fria,
2021/06/16 19:26:01,sell,0.03,usdjpy_M30,110.761,110.915,110.275,2021/06/17 09:49:24,110.275,0,13.22,Cabeza fria,
2021/06/16 19:28:05,buy,0.02,eurjpy_H1,132.83,132.57,133.184,2021/06/17 02:04:04,132.57,0,-4.7,Cabeza fria,
2021/06/16 19:29:39,sell,0.03,usdchf_M30,0.90848,0.90977,0.90537,2021/06/17 01:11:54,0.90977,0,-4.25,Cabeza fria,
2021/06/16 19:31:10,buy,0.01,eurgbp_M30,0.85779,0.85602,0.85985,2021/06/17 02:08:01,0.85602,0,-2.48,Cabeza fria,
2021/06/16 19:33:39,sell,0.02,audusd_M30,0.76158,0.75941,0.76611,2021/06/17 03:52:30,0.75941,0,-4.34,Cabeza fria,
2021/07/15 14:45:15,sell,0.01,usdjpy_M15,109.799,109.86,109.722,2021/07/15 15:57:36,109.86,0,-0.56,"Cabeza fria, relajado",
2021/07/15 14:49:00,buy,0.01,gbpusd_H1,1.38152,1.37958,1.38404,2021/07/16 02:31:13,1.37958,-0.05,-1.94,Cabeza fría relajado,
2021/07/15 14:57:40,buy,0.01,eurjpy_M30,129.698,129.573,129.843,2021/07/15 20:38:11,129.843,-0.04,1.32,Cabeza fría,
2021/07/15 15:01:19,sell,0.01,usdchf_M30,0.91748,0.91936,0.91491,2021/07/16 02:30:12,0.91936,-0.07,-2.04,Cabeza fria,
2021/07/15 15:13:09,sell,0.01,usdcad_H1,1.25942,1.26146,1.25654,2021/07/16 03:53:22,1.25654,-0.04,2.29,Cabeza fria,
2021/07/15 15:16:36,buy,0.01,audusd_H1,0.74235,0.74078,0.74427,2021/07/16 07:41:31,0.74078,-0.06,-1.57,Cabeza fria,
2021/07/15 15:20:18,sell,0.01,eurchf_M30,1.08395,1.08494,1.08256,2021/07/16 04:00:02,1.08494,-0.04,-1.08,Cabeza fria,
2021/07/19 10:33:59,buy,0.01,gbpusd_M30,1.3684,1.36459,1.37469,2021/07/20 01:36:48,1.36459,-0.05,-3.81,Cabeza fria,
2021/07/19 10:38:29,buy,0.01,eurjpy_M30,129.244,128.816,129.705,"2021/07/20 128,816",128.816,-0.04,-3.91,Cabeza fria,
2021/07/19 10:45:53,sell,0.01,eurgbp_H1,0.8618,0.86434,0.85866,2021/07/20 03:01:17,0.86434,-0.01,-3.46,Cabeza fria,
2021/07/19 10:48:52,buy,0.01,gbpjpy_H1,150.007,149.21,150.851,2021/07/20 05:02:54,149.21,-0.03,-7.29,Cabeza fria,
2021/07/19 10:51:35,buy,0.01,nzdusd_H1,0.69447,0.69158,0.69756,2021/07/19 14:29:47,0.69158,0,-2.89,Cabeza fria,
2021/07/19 10:54:16,buy,0.01,audusd_H1,0.73424,0.73223,0.73816,2021/07/19 14:25:12,0.73223,0,-2.01,Cabeza fria,
2021/07/20 12:05:36,buy,0.01,gbpusd_H1,1.36281,1.35597,1.37281,2021/07/21 16:35:17,1.37082,-0.19,8.01,Cabeza fria,
2021/07/20 12:20:22,buy,0.01,nzdusd_H1,0.69184,0.68749,0.69613,2021/07/21 09:27:58,0.69486,-0.03,3.02,Cabeza fria,
2021/07/20 12:39:35,buy,0.01,ger30_u1,15223,15179,15306,2021/07/21 04:23:06,15306,-0.05,24.4,Cabeza fria,
2021/07/21 16:38:46,sell,0.01,eurjpy_M30,130.056,130.222,129.779,2021/07/22 06:48:30,130.222,0,-1.5,Cabeza fria,
2021/07/21 16:43:50,sell,0.01,gbpjpy_H1,151.213,151.434,150.541,2021/07/22 02:05:38,151.434,0,-2.01,Cabeza fria,
2021/07/21 16:45:15,sell,0.01,nzdusd_M30,0.69678,0.69783,0.69431,2021/07/22 08:10:34,0.69783,0,-1.05,Cabeza fria,
2021/07/21 16:46:11,buy,0.01,usdcad_H1,1.25635,1.25313,1.2632,2021/07/22 08:25:38,1.25313,0,-2.57,Cabeza fria,
2021/07/22 10:12:45,sell,0.01,ger30_u1_M30,15495.5,15535,15417.5,2021/07/22 13:40:05,15535,0,-11.62,Cabeza fria,
2021/07/22 10:16:58,sell,0.01,us500_u1_H1,4351.5,4363.75,4332.5,2021/07/22 15:30:09,4363.75,0,-6.13,Cabeza fria,
2021/07/23 09:35:27,sell,0.01,us30_u1_M30,34832,34921,34716,2021/07/23 12:00:06,34921,0,-4.45,Cabeza fria,
